GENDER,CUST_ACCOUNT_CNT,CUST_SAVING_AMT,CUST_ASSET_AMT,CUST_DEBT_AMT,CUST_ACCOUNT_OPEN_CNT,OCN,age,INV-OR
1,1,10926.82,10926.82,0,1,6,49,0
2,1,7677.84,7677.84,0,1,0,62,0
2,3,1764.66,1764.66,0,12,8,46,0
2,14,5368.22,5368.22,0,19,3,32,0
2,8,2254.23,2254.23,0,19,0,34,0
2,2,1322.22,1322.22,0,2,0,25,0
2,2,511.48,511.48,0,5,0,30,0
2,3,198.2,198.2,0,3,0,35,0
2,1,7422.44,7422.44,0,1,4,34,0
2,6,17.05,17.05,0,10,0,68,0
1,1,680.85,680.85,0,6,6,59,0
1,1,648.78,648.78,0,1,0,55,0
2,4,2958.97,2958.97,0,18,3,48,0
2,1,34.57,34.57,0,2,0,51,0
1,2,877.99,877.99,0,2,0,51,0
2,1,116055.12,116055.12,0,8,0,57,0
2,5,26723.72,67991.35,0,35,0,37,1
1,23,1320787.37,14990006.55,0,33,3,50,1
2,1,1920.99,102133.51,0,1,3,41,0
1,7,154686.7,154686.7,0,40,6,51,0
2,4,1650.09,1650.09,0,4,0,51,0
2,3,22003.55,22003.55,0,6,0,78,0
1,11,132256.77,191943.96,0,17,8,46,0
2,5,83537.48,117690.19,321198.54,11,2,35,0
2,18,22975.52,22975.52,0,42,3,36,0
2,13,35985.86,35985.86,0,15,4,37,0
2,14,1545964.82,3841093.85,2497354.19,59,3,39,1
1,4,64.92,130862.01,0,14,8,77,1
1,4,6251.8,6251.8,0,8,3,81,0
1,9,302761.98,302761.98,0,9,8,41,0
2,1,535.36,535.36,0,1,0,51,0
1,24,72804.55,585770.71,0,56,4,39,1
2,10,110212.62,463593.93,0,24,8,68,1
2,2,5054.17,5054.17,0,2,3,36,0
2,1,19251.99,19251.99,0,1,3,33,0
1,6,8107.46,8107.46,0,17,4,53,0
2,15,43115.91,43115.91,0,40,3,49,0
2,1,17019.33,17019.33,0,12,0,47,0
2,5,350.48,32350.48,0,20,8,81,0
2,11,9996.32,211095.78,0,18,3,62,1
2,4,18897.45,18897.45,0,7,3,47,0
1,11,121541.74,635491.68,0,36,3,68,1
1,1,41439.34,41439.34,0,8,0,71,0
2,31,232753.46,5145051.98,350629.21,116,1,41,1
2,23,420427.22,2301776.67,0,53,4,48,1
1,8,218142.43,218142.43,0,51,3,42,0
1,5,28027.55,28027.55,0,5,4,39,0
1,7,1383.31,1383.31,0,7,8,40,0
1,21,2739222.39,3739222.39,0,49,2,56,0
1,1,1609.15,1609.15,0,1,0,61,0
1,3,198016.82,198016.82,802520,47,8,53,0
2,16,826724.51,6253043.64,3012385.61,77,3,45,1
1,4,7892.6,7892.6,0,4,4,43,0
1,3,1031.12,1031.12,0,3,0,53,0
2,13,109628.63,109628.63,670862.87,14,1,45,0
1,1,724.18,724.18,0,1,0,50,0
2,11,177285.17,1438050.92,0,56,3,51,1
2,22,22200.34,731630.92,0,50,4,44,1
2,31,34806.65,55549.98,0,92,3,39,0
2,27,365679.18,10001110.8,0,94,3,53,1
1,3,11428.63,11428.63,0,4,0,62,0
1,6,33913.82,33913.82,0,59,3,45,0
1,20,1222421.87,1222421.87,0,140,2,45,0
1,14,4626890.94,9567451.12,0,124,4,53,1
2,11,16604.52,213867.11,127004.36,28,0,65,1
1,1,623.8,623.8,0,1,0,45,0
1,4,42300.22,355302.93,0,6,0,62,1
2,5,62676.01,62676.01,0,9,0,60,0
1,1,1342,1342,0,1,0,63,0
1,2,116.19,116.19,0,2,2,46,0
2,2,0.06,0.06,0,23,8,41,0
2,1,622.74,622.74,0,1,0,50,0
1,1,1030.35,1030.35,0,1,0,45,0
1,1,5334.72,5334.72,0,1,1,49,0
2,4,689.88,689.88,456391.27,6,1,35,0
2,2,559.29,16865.19,0,2,0,34,0
2,1,11733.9,11733.9,0,4,0,45,0
1,1,3024.94,234753.76,0,2,8,81,1
1,1,1328.36,1328.36,0,3,0,36,0
1,1,48.26,48.26,0,1,0,29,0
2,4,204168.94,262527.92,0,6,4,49,1
2,4,15520.41,15520.41,0,4,0,61,0
2,2,30462,30462,0,2,0,39,0
2,3,14245.31,14245.31,0,4,8,39,0
2,4,53683.18,246552.7,0,10,3,63,1
2,2,54302.94,54302.94,0,2,0,40,0
2,1,8547.52,8547.52,0,2,4,48,0
1,24,280819.41,286789.13,0,47,1,38,0
2,2,3445.56,3445.56,248336.22,2,0,43,0
1,1,43511.42,43511.42,0,5,8,45,0
1,1,535.94,535.94,0,1,0,55,0
1,11,3060.53,3060.53,0,13,3,45,0
1,5,1242.16,1242.16,0,10,0,40,0
1,4,277.77,277.77,0,5,6,39,0
1,4,14564.56,14564.56,0,6,4,32,0
2,1,2840.28,2840.28,221270.24,1,0,40,0
2,1,549.06,549.06,0,2,0,48,0
2,2,91861.01,601115.74,0,11,8,41,1
2,4,51588.21,51588.21,0,12,8,40,0
2,1,765.98,765.98,0,1,0,63,0
2,2,1944.01,1944.01,0,2,0,114,0
2,10,539662.38,10142573.44,0,48,3,47,1
1,1,547.58,547.58,0,1,0,50,0
1,2,642.45,642.45,0,3,8,49,0
1,14,10389.32,10389.32,0,25,0,71,0
2,16,5134.56,59425.03,0,68,8,51,0
2,1,43.07,43.07,0,1,0,36,0
2,26,168576.33,168576.33,0,42,4,38,0
1,1,1707.59,1707.59,145268.82,1,2,40,0
1,0,0,0,0,1,0,57,0
2,2,4517.11,4517.11,0,3,0,40,0
2,1,924.45,924.45,0,2,0,34,0
2,2,3.16,3.16,0,4,0,35,0
2,10,91279.75,91279.75,0,16,0,62,0
1,6,102423.59,102423.59,200966.66,6,1,56,0
1,1,20000,20000,0,1,0,75,0
1,2,85.19,85.19,0,2,0,49,0
1,1,1657.9,1657.9,56272.48,1,8,45,0
2,3,26463.43,337842.58,0,5,8,33,1
2,6,132.04,132.04,0,11,8,33,0
1,2,20367.35,107289.27,0,5,8,60,1
1,2,8753.72,8753.72,0,3,3,54,0
1,6,3569.62,166735.65,0,17,3,43,1
1,1,42905.05,42905.05,829375.63,1,8,47,0
1,1,30120.66,30120.66,0,1,4,47,0
1,1,4594.9,4594.9,0,1,8,41,0
1,7,17711.19,17711.19,24839708.66,15,1,42,0
1,2,476.69,476.69,0,2,0,37,0
1,1,2105.59,2105.59,0,1,5,47,0
1,1,6461.08,6461.08,589240.52,1,4,54,0
1,1,7527.19,7527.19,127984.88,1,1,40,0
1,2,62.74,62.74,0,7,0,114,0
1,1,890.74,890.74,0,4,0,43,0
1,3,1266.09,10249.09,0,3,0,43,0
1,2,37514.06,37514.06,0,27,3,46,0
1,5,66511.16,66511.16,0,5,8,41,0
1,2,884.59,884.59,0,2,0,57,0
2,2,1341.36,1341.36,0,12,0,51,0
1,1,32888.57,32888.57,0,1,0,32,0
2,2,6337.27,6337.27,0,2,8,34,0
1,2,37730.13,37730.13,0,4,0,36,0
2,1,3039.04,3039.04,0,1,8,44,0
2,1,583.35,583.35,0,1,0,38,0
2,1,1.5,50407.6,0,2,8,32,1
1,1,4050.03,4050.03,0,4,8,41,0
2,4,29759.88,29759.88,0,6,3,50,0
2,4,59.91,154440.75,0,8,0,64,0
1,1,1098.3,1098.3,0,2,0,49,0
2,4,33711.86,33711.86,0,4,0,70,0
2,1,413.66,413.66,323935.51,1,0,44,0
2,4,54561.05,294561.05,0,13,0,41,0
2,8,3002.38,104512.65,0,8,4,40,1
2,1,461.32,461.32,0,1,0,37,0
2,3,880.31,880.31,0,3,0,41,0
2,1,879.14,879.14,0,1,0,114,0
2,13,552383.22,662530.67,0,33,3,55,0
2,1,40.61,121764.17,0,1,4,36,1
2,5,19062.43,19062.43,0,8,8,72,0
2,1,1328.93,152031.05,0,12,0,52,1
2,16,628479.73,1628479.73,0,63,4,42,1
2,5,821560.22,1009722.78,0,11,4,39,1
2,1,12570.73,12570.73,0,1,4,49,0
2,5,147157.27,247157.27,0,37,8,68,0
1,1,859.01,859.01,304485.14,1,2,33,0
1,5,279253.21,679500.9,0,19,0,36,1
1,7,1453.6,1453.6,0,15,3,39,0
1,7,140006.36,140006.36,0,33,0,67,0
2,6,20070.02,596898.89,0,19,8,57,0
2,1,2018.36,2018.36,0,4,0,77,0
2,7,1218.14,1218.14,0,9,8,40,0
1,9,215452.2,596648.17,0,87,8,43,1
2,5,186067.89,186067.89,0,6,5,37,0
2,1,1028.39,1028.39,0,1,0,53,0
1,1,605.67,605.67,0,1,0,58,0
2,8,186084.62,186084.62,0,31,4,39,0
2,2,1169,1169,0,3,0,36,0
2,10,89792.31,89792.31,0,12,0,47,0
2,7,200586.3,200586.3,0,30,0,58,0
2,10,955480.31,955480.31,0,11,0,61,0
1,2,2.88,2.88,0,3,0,60,0
2,13,232380.6,490864.13,0,52,4,42,1
1,1,6780.5,6780.5,0,1,0,44,0
2,22,3276942.44,3276942.44,0,22,4,42,0
2,1,58221.75,58221.75,0,13,0,42,0
1,1,30486.54,30486.54,0,3,0,43,0
2,3,46089.28,206562.7,0,10,8,45,1
2,14,2070802.78,2070802.78,0,45,3,42,0
1,1,26172.67,26172.67,0,2,0,56,0
2,1,4828.45,4828.45,0,3,0,58,0
2,1,16869.24,251705.66,0,4,8,54,1
2,4,225225.64,225225.64,0,6,0,56,0
1,5,7679.05,7679.05,0,7,4,42,0
1,2,1933.37,1933.37,0,17,0,70,0
2,1,11167.45,11167.45,0,1,0,60,0
1,1,2834.17,2834.17,0,2,0,56,0
1,4,33881.17,33881.17,0,10,4,42,0
1,10,421.44,161462.54,0,27,8,54,1
1,12,9222289.1,19301779.87,0,35,3,59,1
2,4,4957.07,4957.07,0,10,0,46,0
2,23,774595.12,774595.12,0,63,0,51,0
2,9,506043.03,506043.03,0,17,8,48,0
1,7,27644.13,1035408.51,0,14,2,57,1
2,12,672303.89,1081482.66,0,23,0,51,1
2,7,254538.18,254538.18,0,7,3,52,0
1,2,102.86,102.86,0,2,4,59,0
1,3,23588.93,23588.93,0,51,0,43,0
1,1,0.81,0.81,0,1,3,42,0
1,5,164527.49,164527.49,0,7,0,45,0
1,6,5027.88,5027.88,0,18,3,53,0
1,6,19580.04,19580.04,0,88,3,63,0
1,3,7683.96,7683.96,0,3,0,44,0
2,5,50192.58,50192.58,0,6,0,63,0
1,1,54886.66,54886.66,0,1,0,49,0
1,9,86178.38,86178.38,0,24,4,44,0
2,7,474.62,203442.98,0,10,8,68,1
2,1,79486.1,79486.1,0,1,0,34,0
2,2,68.7,68.7,0,2,8,35,0
1,2,530.68,530.68,0,2,8,50,0
2,8,506080.51,506080.51,0,51,8,58,0
2,2,874.92,75590.59,0,3,0,49,0
1,2,2453.31,2453.31,0,2,0,41,0
1,1,11899.61,11899.61,0,1,0,46,0
1,6,800452.37,805707.56,0,13,0,52,0
1,2,3048.7,3048.7,0,3,0,39,0
2,1,1888.34,1888.34,0,1,2,38,0
1,1,277.59,277.59,0,1,3,50,0
2,1,120233.37,120233.37,0,1,3,42,0
2,4,20883.73,61209.28,0,18,3,47,0
1,1,5079.11,5079.11,0,1,0,47,0
1,2,7621.19,7621.19,0,3,0,43,0
1,1,1064.04,1064.04,0,1,8,43,0
2,10,29911.86,29911.86,165569.67,14,1,50,0
1,2,1661.13,1661.13,0,2,1,60,0
1,2,2486.11,2486.11,0,4,0,37,0
1,10,41378.16,41378.16,2005075,11,1,33,0
1,4,5686.02,5686.02,0,4,0,38,0
2,8,49222.95,49222.95,0,9,3,38,0
2,2,23116.9,23116.9,0,9,0,35,0
2,10,63676.29,63676.29,0,45,0,45,0
2,9,14142.43,1259235.25,0,37,8,45,1
1,2,8850.8,8850.8,0,2,0,45,0
2,3,797.08,797.08,0,3,0,67,0
2,4,3949.95,3949.95,0,15,0,36,0
2,2,22646.67,22646.67,0,2,6,51,0
2,2,1704.22,1704.22,160140.36,2,6,44,0
2,3,1012.49,1012.49,0,11,4,36,0
2,14,70188.7,70188.7,0,16,4,35,0
1,1,816.98,816.98,0,1,0,67,0
1,2,29620.07,29620.07,0,2,0,36,0
1,5,790.58,790.58,0,7,8,41,0
1,1,2672.35,2672.35,0,2,0,38,0
2,5,19213.05,272700.55,0,5,8,69,1
1,0,0,0,0,6,0,79,0
1,2,2108.47,2108.47,0,3,0,42,0
2,4,185930.04,811469.49,0,5,4,47,1
2,10,65423.7,200452.49,0,32,3,42,1
2,19,340340.99,1248173.25,0,72,3,49,1
2,2,316.92,203794.87,0,6,0,56,1
1,1,22490.08,22490.08,0,1,0,50,0
2,0,0,3000,0,0,0,44,0
1,0,0,0,0,1,0,48,0
1,4,28400.99,28400.99,0,9,8,36,0
1,4,1458.11,11934.29,944284.9,9,1,41,0
1,5,357066.95,357066.95,0,5,0,42,0
2,7,483.33,483.33,0,16,0,44,0
2,2,48.51,48.51,0,3,3,44,0
1,4,229158.83,229158.83,0,5,0,40,0
1,3,26.23,70859.9,0,5,8,40,1
1,1,70001.52,70001.52,0,3,0,69,0
2,2,4097.98,9965.98,0,5,8,49,0
1,2,136729.8,136729.8,0,3,3,34,0
2,4,13712.02,13712.02,0,5,0,49,0
2,10,6787.87,6787.87,0,52,8,44,0
2,2,774.97,774.97,0,28,8,45,0
2,2,80820.61,80820.61,0,8,8,53,0
1,1,0,0,0,3,8,46,0
2,7,1409.65,257633.61,0,16,8,38,1
2,5,11805.98,11805.98,0,28,3,79,0
1,5,983.65,983.65,0,41,6,42,0
2,1,753.79,753.79,0,1,0,35,0
1,1,66503.24,66503.24,0,3,1,40,0
2,2,2205.36,2205.36,704638.67,2,1,58,0
2,2,85479.15,471522.73,0,5,0,35,1
2,7,25716.74,478697.84,0,18,0,40,1
1,1,2193.95,2193.95,0,1,0,34,0
1,2,55495,55495,0,2,8,49,0
1,9,298198.65,298198.65,0,22,0,42,0
1,1,433.2,15641.69,0,1,0,39,0
2,1,279.37,15487.86,0,1,0,70,0
2,1,13384.28,123078.83,0,1,0,40,1
2,8,2478.98,2478.98,0,12,8,58,0
2,17,167007.8,666046.11,0,39,8,74,1
2,5,35614.18,35614.18,0,13,3,49,0
2,2,5360.69,5360.69,0,3,8,55,0
1,1,121778.16,321847.62,0,1,0,46,1
1,2,1529.27,1529.27,0,2,0,51,0
2,6,312638.17,538998.72,0,19,4,50,1
1,9,2405.5,2405.5,0,16,0,40,0
2,10,26750.54,26750.54,0,16,4,36,0
2,7,740.73,244195.98,0,12,8,56,1
1,11,3834.05,3834.05,0,15,0,44,0
1,2,6545.4,6545.4,0,6,0,53,0
1,1,2066.8,2066.8,0,1,8,41,0
2,1,6412.82,6412.82,0,1,0,62,0
1,0,0,0,0,6,8,63,0
1,2,100035.15,100035.15,0,2,3,63,0
2,6,138765.59,379085.5,0,6,0,62,1
2,1,20000,20000,0,3,0,41,0
2,8,550.68,550.68,0,8,3,43,0
2,10,62326.82,597251.46,0,43,3,36,1
2,7,23631.42,1025980.74,0,13,8,46,1
2,17,142928.1,142928.1,0,87,3,36,0
2,16,161882.16,754210.46,0,134,4,50,1
2,1,50000,50000,0,1,8,58,0
2,4,35898.09,35898.09,0,6,0,33,0
1,1,1511.44,1511.44,0,1,0,34,0
1,1,70.45,70.45,0,1,8,36,0
1,0,0,0,0,1,8,43,0
1,1,20911.7,20911.7,0,1,8,44,0
2,7,24554.82,101390.04,0,19,0,43,1
1,1,6509.41,6509.41,0,1,0,49,0
1,3,681.13,681.13,0,3,0,65,0
2,2,6085.26,6085.26,156574.94,3,2,41,0
1,4,476.59,3147988.54,0,4,4,45,1
2,4,3273469.89,3273469.89,0,10,0,42,0
2,1,4034.46,4034.46,0,1,0,35,0
1,4,605.14,605.14,0,5,3,34,0
1,1,397.66,71342.66,0,1,4,47,1
2,14,304384.61,304384.61,0,31,8,64,0
2,7,39071.06,536252.94,0,33,0,59,1
1,2,155031.57,155031.57,0,36,0,71,0
1,16,538808.82,538808.82,0,26,0,35,0
2,1,1132.32,1132.32,241052.71,1,2,38,0
2,4,21379.27,25736.86,0,9,0,40,0
1,2,822.9,822.9,500666.67,2,3,37,0
2,3,43435.17,43435.17,0,8,8,32,0
1,2,28288.31,28288.31,0,2,0,40,0
2,4,548.44,548.44,0,4,0,40,0
2,2,262.24,262.24,0,2,8,44,0
1,2,5070.94,5070.94,0,2,2,40,0
1,2,6175.1,6175.1,0,2,8,38,0
1,6,30219.14,30219.14,0,12,8,42,0
2,3,4319.29,4319.29,0,4,8,37,0
2,1,1656.94,1656.94,0,1,0,36,0
2,3,6443.38,117172.09,0,3,8,51,1
1,1,44525.58,44525.58,0,2,0,56,0
2,3,10.62,10.62,0,44,0,51,0
2,8,172799.55,509729.48,0,48,0,55,1
1,7,97.57,97.57,0,12,4,59,0
1,1,8026.44,8026.44,0,1,0,61,0
1,8,129587.55,129587.55,0,38,8,45,0
2,7,14.1,230543.42,0,12,8,58,1
1,6,3999.96,3999.96,1953230.5,9,1,48,0
2,17,387183.84,1178896.76,0,151,0,47,1
2,11,215775.55,215775.55,3912247.5,103,2,49,0
2,3,87.13,357301.21,0,8,8,53,1
1,11,15251.24,16239.13,0,22,6,55,0
2,2,61187.3,111323.25,0,3,0,38,0
1,2,180000,180000,0,10,0,69,0
2,2,120.23,120.23,0,5,3,42,0
1,1,608.21,608.21,0,1,0,40,0
2,2,11868.36,11868.36,0,2,0,32,0
2,1,629.25,629.25,0,1,0,38,0
2,2,30000,30000,0,2,3,34,0
1,5,11573,162458.03,0,9,0,62,1
2,1,94.05,94.05,0,3,4,44,0
1,10,29799.41,29799.41,180543.4,10,2,47,0
1,1,1112.73,1112.73,0,2,3,61,0
1,1,2244.13,2244.13,0,1,0,41,0
2,1,1559.62,1559.62,0,1,0,46,0
1,1,1283.31,1283.31,0,1,0,67,0
1,3,79076.36,79076.36,502175,3,0,55,0
1,1,738.47,738.47,0,2,0,45,0
2,1,42530.34,42530.34,0,3,0,76,0
2,4,4464.18,4464.18,0,9,0,43,0
1,4,1221.86,111751.97,0,5,0,46,0
2,9,38608.01,425659.25,0,16,4,39,1
2,0,11.23,11.23,0,24,0,41,0
2,1,18763.18,161115.98,0,1,8,56,1
1,7,27829.21,353026.49,0,8,8,58,1
1,7,3136.01,485905.54,0,18,0,58,1
1,3,339.93,339.93,1996567,7,1,57,0
2,2,38914.01,38914.01,0,2,0,44,0
2,5,100000.57,100000.57,0,11,0,49,0
1,4,11431.99,11431.99,0,6,8,45,0
2,15,478890.29,1225619.69,0,69,3,48,1
1,4,165450.18,165450.18,0,4,0,41,0
1,2,22629.12,22629.12,1991137.5,2,1,50,0
1,11,3049634.55,3049634.55,5863202.5,17,4,50,0
1,1,3168.51,3168.51,0,1,0,37,0
1,1,5406.79,5406.79,0,1,1,45,0
1,2,81732.75,81732.75,0,2,0,48,0
1,3,166.92,166.92,0,53,8,42,0
1,3,4149.13,4149.13,0,3,3,39,0
2,2,20255.13,20255.13,0,4,0,56,0
1,8,1311.58,1311.58,0,43,3,38,0
1,1,2005.94,2005.94,0,1,0,42,0
1,12,247743.12,247743.12,0,33,5,38,0
1,2,8835.49,8835.49,0,2,0,41,0
1,1,305.36,305.36,0,1,8,42,0
1,8,15754.5,15754.5,0,12,3,39,0
1,1,9.1,9.1,0,1,3,39,0
1,4,506.36,50675.37,0,5,8,50,1
1,4,363570.78,1116344.75,0,4,0,41,1
1,1,139.34,139.34,0,16,8,80,0
2,3,865.06,865.06,0,6,0,68,0
1,12,1689172.14,1689172.14,0,40,3,67,0
1,1,535.94,535.94,0,1,0,54,0
2,5,6050.73,337330.35,0,10,0,54,1
2,5,270297.09,270297.09,0,7,6,55,0
1,1,2035.53,2035.53,0,1,0,38,0
1,1,3809.29,3809.29,0,1,4,35,0
1,1,253.9,253.9,0,1,3,39,0
2,1,35000,35000,0,1,0,45,0
1,1,1619.78,1619.78,0,1,0,44,0
2,2,52612.46,52612.46,0,2,0,51,0
2,2,4558.12,4558.12,0,22,4,37,0
2,2,2377.26,2377.26,0,2,2,51,0
1,3,5750.72,5750.72,0,9,0,57,0
1,7,94152.1,280364.53,0,8,0,66,1
2,2,16245.25,16245.25,0,3,0,35,0
2,1,547.55,547.55,0,1,0,35,0
2,10,53621.33,458153.34,199215.15,26,8,36,1
2,5,206495.89,206495.89,0,13,3,44,0
2,2,2822.19,2822.19,0,2,4,49,0
1,2,924.46,924.46,0,2,0,36,0
1,2,121.03,121.03,0,4,0,58,0
1,6,40225.47,40225.47,0,7,0,60,0
1,1,707.47,707.47,0,1,0,47,0
1,10,10308697.65,10308697.65,0,10,8,47,0
1,4,162993.11,162993.11,0,12,4,50,0
1,3,5783.45,5783.45,0,7,0,34,0
2,3,4451.3,4451.3,0,3,0,40,0
2,7,55826.34,55826.34,0,9,0,50,0
2,2,18.67,18.67,0,2,0,36,0
1,2,8929.94,8929.94,0,2,0,35,0
2,6,12383.9,12383.9,0,11,3,35,0
2,2,19439.42,19439.42,0,9,0,51,0
1,1,361.58,361.58,95034.89,1,2,35,0
1,3,113976.99,113976.99,0,3,6,39,0
1,8,713794.27,713794.27,0,34,8,42,0
2,1,96958.74,96958.74,402790,1,1,40,0
1,14,82375.42,82375.42,0,40,3,46,0
1,0,0,0,0,1,0,37,0
2,11,3711348.88,3711348.88,0,89,3,47,0
1,2,85710.24,85710.24,0,2,8,50,0
1,6,2225462.83,2225462.83,0,186,3,36,0
1,2,25243.63,25243.63,0,4,8,50,0
1,10,1029.54,297643.92,0,22,0,69,1
2,6,295187.44,295187.44,0,13,8,50,0
2,6,2406234.38,2406234.38,0,122,3,42,0
1,1,2648.96,2648.96,44390.97,1,8,44,0
1,14,411.75,411.75,0,76,6,49,0
1,8,3737.01,3737.01,0,9,8,42,0
2,10,196908.36,196908.36,0,10,3,39,0
1,3,4923.6,4923.6,0,3,8,37,0
2,28,310366.13,1160366.13,0,129,4,47,1
1,1,669.63,669.63,0,4,0,50,0
1,9,12480,12480,0,14,4,30,0
2,9,62635.87,62635.87,0,40,4,41,0
2,26,16115.98,31282.33,0,41,8,32,0
2,8,23036.83,253941.3,0,13,0,66,1
2,5,66257.55,66257.55,0,22,3,53,0
2,14,1074503.81,1074503.81,0,33,3,58,0
1,1,9868.44,9868.44,0,1,6,40,0
1,2,179.24,50983.69,0,2,8,69,1
1,2,5.64,42814.61,0,3,0,42,0
2,5,6781.36,147304.83,0,11,8,43,1
2,8,3423.67,16902.49,0,35,3,70,1
1,208,19331001.08,30331001.08,0,219,4,56,0
1,16,714179,714179,0,31,3,75,0
1,1,951.88,951.88,0,1,0,58,0
1,1,951.88,951.88,0,1,0,41,0
2,0,0.22,0.22,0,7,0,57,0
1,7,24616.74,24616.74,0,13,5,59,0
1,3,9896.88,425930.43,0,5,3,47,1
2,1,881.12,881.12,499190.64,1,2,44,0
1,2,33712.22,33712.22,0,2,0,52,0
2,1,1247.49,1247.49,0,1,4,34,0
1,5,1830.75,1830.75,0,5,4,40,0
1,1,535.91,535.91,0,1,0,89,0
1,1,30810.86,30810.86,0,1,0,39,0
2,15,72164.81,1318364.6,0,56,4,40,1
2,4,20591.74,20591.74,0,20,4,39,0
1,3,91877.87,91877.87,0,5,8,50,0
2,2,2296.09,2296.09,0,2,0,57,0
2,2,225.44,225.44,134607.08,2,8,37,0
1,1,14914.69,14914.69,0,1,6,32,0
2,1,950.38,950.38,0,3,6,45,0
1,3,38231.87,38231.87,0,5,0,64,0
2,1,44772.67,44772.67,2238728.05,1,1,38,0
1,0,0,0,0,1,0,114,0
2,2,546.42,546.42,0,4,0,59,0
1,2,8179.52,8179.52,0,3,0,42,0
2,4,25135.17,25135.17,0,32,2,36,0
1,3,48141.1,48141.1,0,3,0,50,0
2,7,172397.05,226157.78,0,40,3,53,1
1,1,8011.81,8011.81,2233759.1,1,2,43,0
2,2,6041.13,6041.13,0,3,0,63,0
2,6,214522.79,214522.79,0,13,8,80,0
2,4,50247.41,50247.41,0,10,8,67,0
2,8,16993.32,602612.5,0,10,3,67,1
2,3,100000,100000,0,3,8,63,0
1,1,384.82,51583.9,0,1,3,72,0
2,4,11181.94,11181.94,0,10,8,64,0
1,3,4945.22,4945.22,0,10,3,48,0
2,2,57296.83,57296.83,0,4,0,56,0
1,2,2280.08,2280.08,0,11,8,56,0
2,1,506.34,506.34,0,1,0,74,0
1,1,5031.7,46882.31,0,1,8,49,0
1,3,530.05,530.05,0,3,0,42,0
1,2,32157.38,32157.38,0,2,0,67,0
1,12,565008.05,565008.05,0,24,0,65,0
1,6,175041.32,175041.32,0,10,0,59,0
2,7,954.92,5285.65,0,16,8,44,0
2,9,438.35,438.35,0,12,0,47,0
2,7,101790.63,285740.17,0,32,0,63,1
2,3,16808.53,52584.86,0,5,8,72,1
2,8,29723.86,140830.31,0,9,3,67,0
2,3,50269.32,50269.32,0,7,0,44,0
1,19,162687.81,222375,0,44,3,41,0
2,9,1451858,1482515.28,0,11,8,47,0
1,2,26487.93,26487.93,0,2,0,113,0
1,3,6510.39,6510.39,0,3,0,59,0
1,1,1320.63,1320.63,0,1,0,55,0
2,0,4292.83,4292.83,0,2,0,85,0
2,28,125014.2,125014.2,0,48,4,41,0
1,3,2918.42,2918.42,0,6,3,46,0
2,3,42191.61,42191.61,203647.29,3,8,35,0
2,1,502.29,502.29,499640.47,1,0,46,0
2,1,1340.44,1340.44,274759.74,1,4,34,0
1,2,12987.29,12987.29,0,4,0,42,0
2,6,121.21,382923.05,0,9,0,50,1
1,2,1101402.41,1101402.41,3001450,2,3,44,0
2,2,43068.65,43068.65,0,3,4,50,0
2,4,106317.45,479927.95,0,9,4,44,1
2,1,37.63,101295.16,0,2,0,54,1
1,1,572.07,572.07,0,1,0,42,0
2,25,600147.54,2616265.35,0,33,8,53,0
1,2,3441.28,3441.28,0,3,0,52,0
1,25,175217.39,315323.2,0,39,3,54,1
1,3,1609.15,1609.15,0,3,0,55,0
1,1,1193.22,1193.22,0,3,0,53,0
2,6,17362.58,3017362.58,0,242,8,39,0
2,1,984.86,984.86,0,1,0,76,0
1,6,35425.79,1040060.72,0,19,3,48,1
2,1,8891.45,8891.45,0,1,0,49,0
1,6,46630.44,46630.44,0,6,8,45,0
1,6,1389.93,1389.93,0,7,3,57,0
2,0,10.3,10.3,0,1,8,58,0
2,1,3409.75,3409.75,0,1,0,42,0
2,4,509.32,509.32,0,4,4,37,0
1,1,535.69,535.69,0,1,0,53,0
2,4,271868.48,271868.48,0,21,0,38,0
2,6,24309.17,24309.17,0,19,4,53,0
1,0,70.37,70.37,0,2,0,85,0
2,20,554067.84,2436187.08,0,93,4,49,1
2,3,57981.99,64650.03,0,9,0,37,1
2,4,81750,81750,0,5,0,45,0
1,1,15000,15000,0,10,8,79,0
1,1,67.45,320067.45,0,2,0,40,0
1,1,2844.72,2844.72,0,3,0,53,0
1,4,3117.98,3117.98,0,4,0,55,0
1,8,14905.44,101724.96,0,17,8,48,1
1,2,2795.32,2795.32,0,2,6,42,0
1,4,4872.71,4872.71,1893751.25,4,3,35,0
2,1,37411.91,37411.91,0,1,8,35,0
1,4,15635.88,15635.88,0,4,0,47,0
2,1,8529.88,8529.88,0,1,0,61,0
2,1,12541.82,12541.82,0,10,8,39,0
2,2,53709.77,53709.77,0,43,8,39,0
2,10,43040.18,143287.1,0,38,0,50,1
1,1,801.16,801.16,0,1,0,40,0
2,3,85451.49,85451.49,0,10,8,114,0
1,1,50.66,100050.66,0,1,8,70,0
1,3,310.2,310.2,0,5,3,51,0
1,8,16168.66,16168.66,0,11,8,57,0
2,16,2423.65,203115.29,0,67,0,63,1
1,2,706673.07,706673.07,0,3,0,63,0
1,10,1288815.62,5122895.64,0,15,8,43,1
1,2,213723.57,213723.57,0,3,8,50,0
1,2,146252.52,146252.52,0,8,3,54,0
1,1,1678.16,1678.16,0,1,0,48,0
1,11,394.11,394.11,0,13,0,65,0
1,2,7253.6,7253.6,0,2,0,41,0
